"","x"
"3900",635.787141595891
"3901",631.886450776807
"3902",632.188394679079
"3903",630.426516482428
"3904",631.143680246583
"3905",630.131330891244
"3906",625.637022377826
"3907",626.65251760718
"3908",625.827779359713
"3909",621.152528390397
"3910",616.792975104604
"3911",617.998723513772
"3912",619.718662296917
"3913",620.64743236151
"3914",618.639673933194
"3915",615.82745811508
"3916",616.482106154489
"3917",613.073535329645
"3918",610.929108922618
"3919",607.211152974419
"3920",603.97218214255
"3921",605.922318506008
"3922",604.13053332648
"3923",602.419721200837
"3924",602.191961584054
"3925",600.358339907672
"3926",596.705968489724
"3927",596.54050314941
"3928",598.223715808844
"3929",598.41974909627
"3930",591.290855361334
"3931",591.99902341002
"3932",590.223563319344
"3933",585.28289248344
"3934",582.262008104663
"3935",580.192331676973
"3936",582.932317558419
"3937",585.20746175109
"3938",584.162138958043
"3939",581.391050648408
"3940",579.245402644033
"3941",577.843047819273
"3942",578.312343751659
"3943",575.952658379167
"3944",571.470039263972
"3945",568.469690462794
"3946",564.840257455666
"3947",561.152692908117
"3948",560.171164310535
"3949",561.890327668917
"3950",560.640066848572
"3951",557.802311580465
"3952",556.054516504071
"3953",556.694548738742
"3954",552.501091799502
"3955",548.831140226766
"3956",548.414955866057
"3957",547.728681317711
"3958",548.317504844843
"3959",545.535881663294
"3960",542.211691697992
"3961",541.920972284233
"3962",540.77090229164
"3963",539.50163653564
"3964",538.290131843545
"3965",538.136423425186
"3966",535.22225458018
"3967",530.717705882294
"3968",527.089472537938
"3969",524.292487070572
"3970",518.517665328045
"3971",518.551874158864
"3972",517.245285808071
"3973",518.827257499254
"3974",519.782981749145
"3975",519.321648928209
"3976",516.357454226319
"3977",512.585210026781
"3978",511.523847256376
"3979",506.048371122979
"3980",503.400660429495
"3981",498.143430222151
"3982",492.20526055368
"3983",487.218574098353
"3984",486.207272881423
"3985",488.97996136145
"3986",490.971467912377
"3987",489.856923681954
"3988",484.618566015173
"3989",484.879843954374
"3990",479.549625806928
"3991",482.235762635211
"3992",484.970307994048
"3993",482.377569998764
"3994",480.241601205058
"3995",479.350164511119
"3996",478.735134132956
"3997",478.023119641762
"3998",472.012844010648
"3999",468.273654241311
"4000",465.341688643549
"4001",464.511473809079
"4002",466.949296506052
"4003",468.708967295025
"4004",469.694602378516
"4005",468.094298582839
"4006",469.20544004956
"4007",464.769708432094
"4008",463.780190122188
"4009",459.24111795122
"4010",455.458379788852
"4011",454.450921760596
"4012",453.214679228999
"4013",450.847297728292
"4014",448.16100887398
"4015",443.961361110849
"4016",441.387528872906
"4017",438.203572421774
"4018",436.208073657667
"4019",428.535834302016
"4020",426.769467024327
"4021",424.127205194222
"4022",422.935069526056
"4023",422.50874120681
"4024",421.357846614036
"4025",422.929817110307
"4026",421.223027922701
"4027",416.707774476442
"4028",418.604832749607
"4029",420.188588608179
"4030",419.278946233979
"4031",417.988495875145
"4032",414.21273392881
"4033",409.63739780618
"4034",406.57879819977
"4035",406.680988425209
"4036",403.30076285055
"4037",400.204375718178
"4038",398.23336988336
"4039",401.236628706474
"4040",401.84801858788
"4041",405.294757816082
"4042",406.309477919755
"4043",408.719488591381
"4044",409.323607878401
"4045",413.304207953528
"4046",414.205983529056
"4047",415.193265334057
"4048",413.830940263772
"4049",412.716370567517
"4050",416.141483140466
"4051",420.429523071278
"4052",419.278192353978
"4053",421.902153042887
"4054",422.378380461851
"4055",425.977815309951
"4056",428.177705419932
"4057",430.112033550594
"4058",434.416853063099
"4059",437.205184663294
"4060",436.807818065008
"4061",435.353306983888
"4062",437.763708352346
"4063",441.653137315751
"4064",445.340734282951
"4065",443.776619243554
"4066",440.761791972104
"4067",440.331654035789
"4068",442.143489225811
"4069",443.426253042222
"4070",449.098154475774
"4071",449.157773573015
"4072",449.988964759066
"4073",456.566938300293
"4074",458.851877113566
"4075",460.243847675273
"4076",462.239934190453
"4077",463.892098984657
"4078",465.953765124544
"4079",467.385412818232
"4080",465.620470565208
"4081",467.751612713339
"4082",468.409095778833
"4083",472.688926441419
"4084",473.074776428961
"4085",473.763048108616
"4086",477.862535710024
"4087",481.519285374688
"4088",483.520782448887
"4089",484.761840392211
"4090",489.006409129761
"4091",492.915844340189
"4092",496.269070910345
"4093",498.50223415191
"4094",497.857891783408
"4095",501.624470097025
"4096",503.77848593024
"4097",503.421740019499
"4098",505.646080921043
"4099",507.958132390259
"4100",508.761541194699
"4101",513.84822084567
"4102",514.788545452641
"4103",515.847083536796
"4104",513.493880080632
"4105",514.120480974714
"4106",511.656792724462
"4107",514.565418841139
"4108",515.731410854993
"4109",516.71962387107
"4110",519.829259872228
"4111",518.651476775584
"4112",519.633312412829
"4113",523.133907963542
"4114",527.694823135521
"4115",529.332161977932
"4116",531.037566539613
"4117",531.557599508312
"4118",531.891297626249
"4119",535.809723102305
"4120",537.483775377379
"4121",541.200778478289
"4122",541.71650547859
"4123",542.753819421636
"4124",544.937210482801
"4125",544.06094581272
"4126",542.395871090519
"4127",542.088378087254
"4128",540.842977517923
"4129",545.190972659506
"4130",547.363294570867
"4131",550.828361979192
"4132",554.050090432159
"4133",557.186486108589
"4134",558.284665604733
"4135",563.433260468752
"4136",565.637792839214
"4137",568.562993625321
"4138",568.597385028479
"4139",572.274406045586
"4140",573.720527274989
"4141",576.348565448872
"4142",572.628448945371
"4143",573.629139618243
"4144",575.951809886255
"4145",572.296927746311
"4146",575.088145358078
"4147",576.480430355659
"4148",578.983167326474
"4149",581.764790195161
"4150",583.025881382949
"4151",586.591261596336
"4152",584.050895383539
"4153",584.209438933993
"4154",587.075316907825
"4155",586.473001960112
"4156",585.056881690332
"4157",587.311355197428
"4158",589.871337312292
"4159",588.724364198383
"4160",590.317044949151
"4161",594.546680388281
"4162",593.495536515554
"4163",595.345194872948
"4164",597.385879662301
"4165",594.829667666253
"4166",596.610897605391
"4167",599.686753392706
"4168",600.348237215481
"4169",603.582299062747
"4170",605.834837448852
"4171",606.399990670585
"4172",605.284980888783
"4173",609.223749968117
"4174",608.979268371091
"4175",614.591365634583
"4176",621.950914586274
"4177",624.239058963446
"4178",624.599753090911
"4179",624.643968996544
"4180",628.32465964369
"4181",629.66442056413
"4182",629.900991463196
"4183",627.798284348416
"4184",630.35210964843
"4185",635.07463858822
"4186",637.333193907135
"4187",640.259485658402
"4188",640.1431419847
"4189",643.963076055884
"4190",644.080550722819
"4191",644.496270661755
"4192",646.473947108451
"4193",647.463280552322
"4194",651.396327724041
"4195",651.267203431556
"4196",654.86836115228
"4197",652.65795740723
"4198",653.109906318465
"4199",655.484428260514
"4200",657.208036196264
"4201",660.230824021509
"4202",659.78707310627
"4203",660.514791422114
"4204",660.858708078363
"4205",661.718700219856
"4206",661.658701568259
"4207",662.778562169357
"4208",663.388339077498
"4209",665.213336683331
"4210",664.126912066659
"4211",667.460768207502
"4212",670.818447302266
"4213",667.584505387489
"4214",670.278322036047
"4215",671.868453401966
"4216",673.835258378181
"4217",677.15577038701
"4218",674.848416934765
"4219",679.204652063039
"4220",682.088520789017
"4221",679.75177529719
"4222",679.766614529263
"4223",683.886261732975
"4224",688.55050480177
"4225",688.915934341062
"4226",690.441355735864
"4227",694.010688796967
"4228",699.042064838471
"4229",698.18062865241
"4230",702.251301996457
"4231",706.885483226965
"4232",708.49674004695
"4233",710.113108606836
"4234",712.958660821834
"4235",715.434077048566
"4236",712.641602965754
"4237",712.85191465078
"4238",715.853184664112
"4239",716.730914744152
"4240",720.025144540793
"4241",722.427240212348
"4242",723.600450419622
"4243",722.202060378914
"4244",720.692685822432
"4245",724.428071693899
"4246",728.895097096966
"4247",729.574511989153
"4248",730.796297661101
"4249",732.578450720219
"4250",737.303850584794
"4251",734.527944730158
"4252",735.713758655051
"4253",733.390542148191
"4254",736.686614358134
"4255",739.764520485251
"4256",742.846211153118
"4257",743.661084334227
"4258",741.843136855261
"4259",745.049565560783
"4260",750.371127517646
"4261",751.499983572121
"4262",752.108308324272
"4263",750.718266537451
"4264",751.588332124668
"4265",754.916202509224
"4266",756.26012968952
"4267",758.150583653721
"4268",763.267256508395
"4269",761.167518333161
"4270",762.563444750109
"4271",768.015755317803
"4272",771.646604795194
"4273",775.061445972958
"4274",780.655523958386
"4275",785.416879612539
"4276",785.186327860155
"4277",786.470175084349
"4278",788.561176921696
"4279",787.292868863329
"4280",792.053328185135
"4281",795.158087172101
"4282",796.822928355683
"4283",799.778117701679
"4284",803.527233196072
"4285",808.525329879737
"4286",814.997502901258
"4287",819.455526522082
"4288",822.916951441445
"4289",827.393506602176
"4290",828.815010084046
"4291",831.778567334583
"4292",834.827796913258
"4293",840.30198142251
"4294",845.279943319297
"4295",851.10565445013
"4296",850.908965974554
"4297",855.457373288837
"4298",863.406655956214
"4299",868.57756221666
"4300",866.379384860904
"4301",866.85017690234
"4302",872.372216447155
"4303",877.349340747493
"4304",879.187544436723
"4305",879.22306267001
"4306",881.795247696806
"4307",883.717273552365
"4308",885.881719257946
"4309",889.589806817449
"4310",894.919556137712
"4311",896.385827556497
"4312",899.567505463378
"4313",899.048294876914
"4314",898.812020774489
"4315",899.557856734497
"4316",899.477973186643
"4317",904.815633361637
"4318",905.735666872856
"4319",909.808673070976
"4320",913.112972952623
"4321",915.658619111587
"4322",919.636491665862
"4323",927.803504341531
"4324",930.555296436438
"4325",932.961028004927
"4326",938.911247340528
"4327",940.240899609111
"4328",944.521537741736
"4329",948.905961195968
"4330",954.379941717158
"4331",960.266857873288
"4332",962.935100656794
"4333",966.649699786302
"4334",969.930770507413
"4335",970.426050009218
"4336",975.200695961919
"4337",977.320455271777
"4338",978.204877541181
"4339",980.627619012373
"4340",984.096517470166
"4341",993.231377389591
"4342",995.392552352485
"4343",999.947143910724
"4344",1000.46212364934
"4345",1001.90241558831
"4346",1003.98437429426
"4347",1006.46152364771
"4348",1008.56248927046
"4349",1013.65062185507
"4350",1023.27590565757
"4351",1022.00735818872
"4352",1026.03199972817
"4353",1026.76096610064
"4354",1025.88120332341
"4355",1025.02248232887
"4356",1023.53898887636
"4357",1023.85476384448
"4358",1021.38151718129
"4359",1015.23216222046
"4360",1015.05848956622
"4361",1018.44964053609
"4362",1015.01150539139
"4363",1011.62375001902
"4364",1010.04069112796
"4365",1007.44425190429
"4366",1001.72937698629
"4367",996.335912131775
"4368",992.745146214939
"4369",988.430289316925
"4370",985.967234250238
"4371",982.019400801516
"4372",979.494936519963
"4373",976.175564121704
"4374",971.70170462299
"4375",966.383093941507
"4376",963.157515191548
"4377",959.497391362443
"4378",958.941849745707
"4379",955.832429605738
"4380",955.552966924181
"4381",950.771706624143
"4382",944.522029423096
"4383",940.375725311691
"4384",937.292741362729
"4385",934.269834553743
"4386",929.140433590997
"4387",926.908892130077
"4388",922.326946697994
"4389",920.65176729022
"4390",914.646165878138
"4391",913.179504412721
"4392",912.640692026479
"4393",913.240847654737
"4394",911.846451114011
"4395",904.535681450395
"4396",898.569940826306
"4397",892.312525413743
"4398",890.015432184628
"4399",888.026489749958
"4400",884.286582500848
"4401",882.024144977888
"4402",879.77917154897
"4403",876.269166179821
"4404",874.277565985627
"4405",870.101974803275
"4406",865.921709682176
"4407",862.959608977518
"4408",856.26265135095
"4409",852.839739250742
"4410",851.568140039338
"4411",848.22711541208
"4412",848.319212537119
"4413",847.610031050366
"4414",847.231127191384
"4415",843.805614633544
"4416",839.11325619427
"4417",834.970642565258
"4418",830.928827087074
"4419",831.006744859113
"4420",828.367249595632
"4421",824.336372247278
"4422",819.720838986485
"4423",815.751836076866
"4424",812.298416139378
"4425",811.157094214371
"4426",810.231008724021
"4427",807.086623220762
"4428",803.125970029231
"4429",799.283926111203
"4430",801.143661327053
"4431",794.01136380027
"4432",789.118762761114
"4433",783.75982758236
"4434",784.695681787761
"4435",782.785607370384
"4436",780.295940812567
"4437",778.236811638985
"4438",779.308632414272
"4439",777.830668292099
"4440",771.865742802266
"4441",770.481795428481
"4442",766.956373113049
"4443",765.033267775919
"4444",762.656178967429
"4445",760.87967744561
"4446",757.635467136638
"4447",759.380231441706
"4448",757.229401749696
"4449",757.650108908375
"4450",753.98550871796
"4451",751.257085482971
"4452",748.007430136793
"4453",747.697111603646
"4454",744.902327443893
"4455",740.954115170617
"4456",741.705577125476
"4457",739.836760279525
"4458",735.856589530898
"4459",731.639931348565
"4460",728.370366992638
"4461",724.70633425118
"4462",725.870924920738
"4463",724.222167158135
"4464",724.125604103991
"4465",719.267578154967
"4466",721.279703000821
"4467",721.038320259647
"4468",715.280747390489
"4469",715.938775210218
"4470",714.624226388853
"4471",713.496221046713
"4472",709.265338529659
"4473",707.666149101599
"4474",703.801787380712
"4475",699.183909375757
"4476",695.865346494203
"4477",689.021014513703
"4478",683.686281350174
"4479",681.898403017725
"4480",679.142388763986
"4481",679.672724393473
"4482",675.18675104741
"4483",670.897471434074
"4484",672.368742105541
"4485",671.847798367162
"4486",672.89296850969
"4487",670.515436823268
"4488",670.853520317381
"4489",670.758376244908
"4490",669.255030935471
"4491",663.243606116173
"4492",659.426348389293
"4493",657.448040489304
"4494",656.291540424974
"4495",655.592817928775
"4496",655.698266422799
"4497",658.012917571511
"4498",657.246290858063
"4499",654.608493268459
"4500",656.469810263561
"4501",653.106639252465
"4502",650.26993538231
"4503",648.222280550598
"4504",648.864810606686
"4505",648.449070906422
"4506",645.516924221579
"4507",644.420331043415
"4508",640.092618185474
"4509",641.27797101121
"4510",638.671182343674
"4511",636.357627858195
"4512",637.110618216303
"4513",635.459363702447
"4514",635.50954075434
"4515",635.79297920154
"4516",632.93677240562
"4517",632.677524003073
